id,bio
43180,iOS Developer
5466270,CS student; bad programmer
12549819,"I am a Senior DevOps Engineer at Optum Technologies, Inc. in Silicon Prairie (Eden Prairie) Minnesota."
21152077,A newbee coder
3530629,"CS PhD Student
SWE Intern @Google - Summer '17"
20567967,love coding
1547889,"Remove the fog from my face, show me the code. Software Engineer at @Stubhub"
22725073,Life is beautiful.
10567767,"educational psychologists, intelligence researcher, R enthusiast, self-quantifier, occasional blogger"
18466715,????????????????????????????????????
222579,Amazonian & PhD Candidate & Pythonista
1564251,"Webdeveloper, Musician, Climber"
13955134,"Desenvolvedor Full Stack
Especialista em Gerenciamento de Projetos
Graduado em An??lise e desenvolvimento de sistemas
Bacharelando em Rela????es Internacionais"
4683648,brand new hardware from old architecture running beta software.
7209163,Software engineer.
149459,"One man army in Simettric.com.

You can check my repos and open source projects in https://github.com/Simettric

 "
25390933,Better life through grammar.
21103524,"Learning to code fullstack! 

There's no certainty - only opportunity."
1652517,Software Engineer @thermofisher
16717389,o(^o~) y
20248902,@islands-wars owner
17885747,"Computer Science Student at BVCOE, New Delhi"
13160332,"JavaScript | Go | Java
--
Software Engineer @ Konga Online Shopping Ltd"
11423097,Software Graduate at @ThoughtWorks | TDD practicioner and agile follower | Space lover and Jedi master
13508076,"The fragrance of the tree is determined by the wind, the aroma of life is determined by its own."
11217077,"Python - JavaScript Developer
| Spatial Engineer | "
8745804,"DevOps Engineer/Consultant/Evangelist, AWS Architect/Administrator, Steering the ecosystem to more automation, less waste with DevOps,Docker,Ansible,AWS,Jenkins"
1567277,Coder && Doodler
30228130,?????????????????????????????????????????????????????????
243518,"Senior iOS, macOS Developer"
2177742,Breaking things is my passion.
6742589,Dev Android From Lombok Island
7406639,Making software one day at a time.
5474449,????????????????????????????????????????????????????????????????????????
1245462,"iOS and Android (NativeScript), Full Stack Web (Laravel, Node, Angular, Vue, TS), Small Human (Boy & Girl), and Beer (mostly IPA) Developer."
2341511,"Go/C++/Python developer.
Ask me anything."
9639361,"I like cookies ????????????????

All repos now on https://gitlab.com/SeppPenner/. However, I will keep the old states here. #movingtogitlab"
25612836,"Born Cameroonian,
Began teaching myself how to code at 14.
A jack of a dozen of programming languages
Loves learning/teaching and Inspiring people everyday."
2798128,IT Director
3428929,"Blogger | Coder | Author | Lifter

@earth"
4278653,IITD EE grad. ML enthusiast. 
28696722,Im iOS developer ????
19363284,"Ko?? University, Double Major in Computer Engineering and Industrial Engineering"
6736961,i do stuff
34723034,UNIT Factory student.
16650097,I am a Computer Science student studying at the University of Essex in my second year.
262924,Live in embedded world
1197551,Maker | Developer | Entrepreneur
2703959,???????????????????????????
23405617,Magento Developer
7118445,IT Consulting & Web Development
29151013,"Software Engineer specializing in React, Ruby, and creative development."
1341709,Grad student at CU-Boulder studying NLP and machine learning. Former embedded software engineer at Qualcomm.
24917429,"From Computers, To Software, To Positive Music ..."
9895128,"TPM @Dragonchain. Previously @NASA, @BMS, @OrbitalATK, @NothropGrumman, @Booz Allen Hamilton, @Microsoft, @RainmakeMe"
170246,QA Analyst @ Dragon Army.
20789834,Application Developer @IBM Korea
15016017,PhD Candidate at University of Tilbuurg
1270671,"Code hipster and fullstack developer,
co-founder of @ficusio and @codehipsters, junior researcher"
4712774,@victtorpb 
15846799,?????????????????????????????????...
8246949,CS student at Aston University
21999088,"Cynical student.

Contact me:
Twitter: https://twitter.com/rp_Wang
Weibo: https://weibo.com/w020283852"
2250509,I hate JavaScript. Period (-_-)
32532790,"Programmer C#,C++ and Java. 
Unity 2D Game Developer (Programmer and GameDesign)
Gamefy the world to live better!"
33467130,Data Scientist | Energy Specialist
11491165,"Tech Intern @ MDL Bangalore
"
15001694,Software developer and Internet entrepreneur a young.
123910,Linux Kernel Developer
13968131,Lastminute.com Group 
15415020,"Web Developer &&
 Youth for Human Rights International Delegate

"
32273662,Lazy...
1683898,:%s/bio/developer/gi
25644866,"while(stuffIsInteresting) 
    code();"
6366788,Researcher
1483522,Carbon based Alaskan organism. 
30071617,Studies software engineering @ Faculty of Electrical Engineering and Computing University of Zagreb
24640622,"Javascript merakl??s??, PHP emeklisi. Serbest geli??tirdi??im repolar?? l??tfen inceleyin. Ayr??ca uygulama imkan?? olan projelerinize katk?? sa??layabilirim."
148365,Eating Android for breakfast
22797289,"Eat, Code, Sleep, Repeat!"
10843847,A futuristic Ui/UX dreamer/maker
11892475,"Experienced Android Developer with a demonstrated history of working in the computer software industry. Skilled in Java, Python, Computer Vision, SysLinux Admin"
9643417,Student of Software Engineering at Hanze UAS and minor student of Information Science at University of Groningen.
22081848,Full Stack Web Developer ?????? 
8479046,"Programmer, Guitarist, Gamer, Aims to write code that can change lives. 
"
1324612,"Solucionador de problemas, curioso, apasionado a los viajes, entusiasta de la tecnolog??a y econom??a. Lo importante: me corto el pelo solo."
3683927,Developer @happycog 
22636375,Freelance web Developer
20114905,"I am currently a senior and Computer Science major at Sewanee: The University of the South. I love coding, lacrosse, and burritos."
12997869,Any fool can write code that a computer can understand. Good programmers write code that humans can understand.
34440833,http://bhavinapatel82.wixsite.com/personal
5524641,"Patrick is the founder of Elite Strategies LLC an internet marketing firm in Delray Beach. He is an active blogger, programmer and designer. "
7193131,Coding only; since 1997
17968551,"Computing Science graduate at the University of Alberta. I can type things and computers do the things, but sometimes it just catches fire.
El psy congroo."
1441987,Do yourself!!
14887429,"Professional Summary: 
???	Software developer with 3 years of Experience in Android Development.
???	Strong background of using Object Oriented methodology and da"
590099,"I'm a UX designer, but sometimes I write code."
26750197,"Confused Soul :)
"
233734,Full-stack Web Apps Developer
19880499,"20 yo guy from Poland who likes mainly IT (hardware and retro), electronics/robotics, botany, paranormal/magic/fantasy, furry, geocaching and urbex!"
16392483,"Programmer and Designer from Geelong, Australia. Into web dev, game dev and engine dev."
3117127,"Don???t just solve problems, figure out what???s really going on."
14951804,<!---- No comment -->
3853713,Software engineer
10988491,"I work in Cyber Security, and I like programming ???? ????"
910368,stay foolish stay hungry
11956632,iOS Developer.
720590,Frontend Lead Developer at DotControl
15820817,"Security enthusiast, PhD candidate."
22409205,"Por conta pr??pria estudo Java Web, publico os c??digos (mesmo conhecendo pouco) para compartilhar meu conhecimento e ajudar os iniciantes como eu."
1173553,Engineer at Figure
26069404,Data Analyst @MediaMath 
11702283,":brazil: while ( !( succeed=try() ) );


#tabswin #SOLID #designpatterns
?????? "
9562838,Web????Mobile????Tennis Enthusiast????
28834233,Undergraduate and a explorer
14156102,This is timeless love I will always believe???- Trunks
884342,#Python #Go #Rust #Linux
15882954, Lifelong Student. Team work makes the dream work. I build cool stuff with my pals at Hibou.
6036408,"iOS
Ruby on Rails"
1882429,Co-Founder of Factor
26463272,"Android Developer and love to code.
"
31286515, Looking for a remote job.
45055,"I get my kicks above the waistline, sunshine."
10860436,I like python.
7105012,Secure everything!
101405,SRE - my words/actions do not necessarily represent my employer.
10459342,Struggling Topologist
28860154,Open Source Enthusiast 
30761327,Hard-working web developer with a flair for creating elegant solutions in the least amount of time. Passionate about building world class web applications.
4145579,Keep on going.
30238037,"Udacity: Front-end Web Developer student, Grow with Google Challenge Scholarship recipient;  Treehouse autodidact: Front-end, Back-end, & Design"
4061556,A polymath
34577008,Machine Learning Enthusiast.
30483700,"NYC based web developer with experience including Javascript, Ruby, Rails, React-Redux, CSS, HTML, SQL"
765348,"Java Developer for Orchard Information Systems
Mentor and thinker of things to do at Coder Dojo North East "
7681411,"Deseloper/Devsigner
"
6687663,Learner/Maker/Developer/Teacher @riverpointacademy 
22000544,imparato.io
13814641,enjoy it
25435974,En formation D??veloppeur Web FullStack PHP ?? Simplon Paris 20e 
14174896,I'm an Android developer.
1903789,Mantra: ???Reality can be beaten with enough imagination.??? - Mark Twain
11484774,Analyst / Software engineer
12389798,master's student majoring in CS at UVA
6549139,just trying to be @lukewduncan 
25908480,Studying Business Analytics at Duke University.
26068225,"Full Stack Developer specializing in Web Development, primarily working with ReactJS, NodeJS and PostgreSQL, with a passion for fashion and sneakers."
1629495,CTO @ Web Imp
22760864,Front end Developer student at the Iron Yard. Future UX Designer/Developer. 
22462100,Front End Developer
8302458,Hello there!
7528451,Working on High Energy Physics 
10978568,love life with loneliness.
16083399,Giri??imci YouTuber ve Storyteller Toosba/Pangolin/Kargadio => Founder
13884696,"no,no,no.."
1622689,GIS Consultant at @eaglegis. ArcGIS desktop and web developer.
1825861,;)
12552574,boring
24289,PM/creative developer
8038664,Estudiante del Grado de Ingenier??a Inform??tica en la Universidad de Huelva.
13033568,I am currently interested in Linux kernel analysis. I am working as one of founders in a startup at Hyundai Motors Group.
4322311,Valar Morghulis
19920095,Never forget.
2008386,Tech lead @ 4all
28958790,"Full-stack developer, 
@PrimeAcademy alumna, 
taco enthusiast"
7916049,"Generalist on the making!
Web & Mobile developer."
7761852,"Hdip SOFTWARE DEVELOPMENT 
MSc in INTERACTIVE MEDIA
Passion for technologies and gadgets. Avid gamer. Karate Nut. Coder Dojo supporter. "
16176861,Android developer
4403429,???
14966638,Android Developer |  Java Developer | Blogger And SEO Expert
14217667,"Focus on objects segmentation, pose estimation and visual slam."
15334615,"3rd Year Robotics Student, Engineering Science"
14963172,Speech and Language processing enthusiast
33671573,I am looking for a job as a Junior Java Web developer
1909444,Software Engineer | Code. Passion. Freedom. Making a difference :-)
3980538,"Developer -- Bioinformatician. All about open source, striving to make a positive impact in this world."
23531999,software therapy and zip modification on rooted devices. 
279390,Lead software engineer building Restaurants Plus (http://r.plus ) at @LivingSocial
